3pm0,2nnj,1po5,6j95,6mjm,3r9b,3k9v,3aba,3vm4,2x5l,1z8o,3rwl,4yzr,4mm0,1ued,6u30,3s79,6fyj,4c28,4i8v,5dqn,4l0f,2w0b,4lxj,5jlc,3c6g,4e2p,6l8h,2xkr,3mgx,1jfb,6mcw,2wm4,5foi,6a17,3tbg,2rfb,5l1s,5tz1,3zkp,5hiw,2d09,4ubs,2hi4,4l6g,4i91,3cv8,1dz9,2q9f,5ylw,2zqx,5o4k,2ciw,3nc3,4yt3,4eji,3mzs,2ve3,4ep6,6cr2,1nr6,5l92,6b11,6gk5,3swz,3abb,4nz2,4g3j,5hdi,1tqn,2z3t,3vrm,4ggv,3wsp,4tvf,4tt5,6g5o,3t3z,3b4x
0.029175763,0.063210894,0.027726134,0.041667163,0.049631398,0.037259639,0.068606465,0.033640423,0.073909878,0.06046225,0.076394679,0.05501879,0.03356966,0.051857665,0.081670473,0.040410804,0.09611488,0.047139626,0.025450779,0.025727745,0.058663888,0.087753743,0.034306485,0.042634053,0.051288605,0.032666999,0.04901925,0.036332595,0.086957322,0.07302361,0.092949523,0.063258837,0.040882289,0.029404294,0.068528076,0.045277479,0.087962065,0.056511116,0.049930988,0.055065278,0.083609164,0.076894541,0.036320024,0.046432763,0.073302701,0.032038604,0.050658461,0.055354697,0.037362859,0.053003583,0.072663916,0.051161483,0,0.072246237,0.038607979,0.034349824,0.080794061,0.035275935,0.100458055,0.038766729,0.04029234,0.033120265,0.03558897,0.040339926,0.034449562,0.044379402,0.062970033,0.035769613,0.078356761,0.059203614,0.077466305,0.049062682,0.061603125,0.055686387,0.044727357,0.068479413,0.07794502,0.034436458,0.036387353
0.081909418,0.072944553,0.06900659,0.080029536,0.056048761,0.068501662,0.109665442,0.079594825,0.065328571,0.031278746,0.072234523,0.050958484,0.05271218,0.040063037,0.086476256,0.040489291,0.143425599,0.056986295,0.048555536,0.059782833,0.043541797,0.107270383,0.044201776,0.062317452,0.09038572,0.076339437,0.061558615,0.035679301,0.099862913,0.10793857,0.110041639,0.045401921,0.061726612,0.066856289,0.046354936,0.073490269,0.113540286,0.095938142,0.10526204,0.04168989,0.09702088,0.065805863,0.087309191,0.036969077,0.048424595,0.064988277,0.082663381,0.05516105,0.058980115,0.099962043,0.088160679,0.031916764,0.072246237,0,0.054362123,0.07938416,0.116437907,0.050952905,0.127057088,0.091939357,0.063984808,0.060119326,0.089181294,0.044203652,0.052078298,0.056839883,0.069829384,0.063439636,0.082914633,0.066022236,0.110844564,0.047619063,0.048589254,0.045530459,0.046103191,0.103652482,0.098584131,0.082647392,0.063208905
0.038211301,0.039875761,0.039810008,0.03223081,0.025404355,0.043031696,0.052375288,0.043837593,0.065160648,0.035541428,0.056316292,0.026612759,0.026487826,0.047782826,0.047750334,0.044928103,0.063411451,0.048676601,0.04211583,0.029404887,0.030866735,0.049778142,0.036398788,0.014049685,0.033418895,0.025018076,0.026636144,0.022872399,0.047335621,0.053711361,0.083345844,0.069095251,0.041451956,0.043470227,0.071253349,0.028012945,0.052875961,0.041754913,0.043367905,0.061302724,0.045593472,0.064917666,0.042371393,0.05198149,0.073864504,0.039917298,0.053790814,0.064989049,0.04750541,0.037021598,0.06718103,0.056648609,0.038607979,0.054362123,0,0.042122772,0.067619003,0.047895941,0.072750915,0.031195316,0.028292177,0.037415495,0.045332985,0.045321552,0.039918909,0.026245488,0.036549585,0.058840548,0.047541667,0.033879962,0.049421126,0.044499438,0.062291909,0.062252699,0.03473235,0.043826664,0.040789399,0.051408757,0.045460128
0.038191923,0.062503022,0.028701526,0.047288062,0.050457329,0.030745004,0.082366868,0.028160505,0.071839832,0.061533392,0.075047729,0.064624751,0.024417572,0.055318665,0.095423952,0.04015348,0.094858836,0.051120049,0.038174926,0.02304151,0.054101256,0.089961484,0.026937373,0.0403608,0.038613685,0.033220652,0.044294786,0.04686086,0.093014428,0.09388199,0.099620739,0.081399852,0.056341729,0.032153203,0.068707606,0.047463929,0.096728531,0.031278618,0.039468627,0.070334162,0.086520258,0.059738158,0.033831931,0.04807368,0.079496207,0.028844403,0.059417004,0.052749398,0.024960084,0.05888852,0.081510364,0.051389488,0.034349824,0.07938416,0.042122772,0,0.064570964,0.042631549,0.082603868,0.039994252,0.044895488,0.02114322,0.036939539,0.042062732,0.02750929,0.051406263,0.061634231,0.041740388,0.083014976,0.055541578,0.072097231,0.051265421,0.063929727,0.06708095,0.056068199,0.043050493,0.086371721,0.019451423,0.031438462
0.072072318,0.079450767,0.064875719,0.038660774,0.051130781,0.049283624,0.05332994,0.056229597,0.07353703,0.089247207,0.042828579,0.08167142,0.049629574,0.065595488,0.110012004,0.067141551,0.0702251,0.054409105,0.086966996,0.058066123,0.066060295,0.080498471,0.062101595,0.062270571,0.050078836,0.053327075,0.092590892,0.071790797,0.098911641,0.115461007,0.081862598,0.168850733,0.067520951,0.069237826,0.112347017,0.070474313,0.099578301,0.031876279,0.028776837,0.109674168,0.077885389,0.044914754,0.049659118,0.110353993,0.091063328,0.053701213,0.048310779,0.097364912,0.098988065,0.040791602,0.067088001,0.083185191,0.080794061,0.116437907,0.067619003,0.064570964,0,0.077481495,0.041698893,0.046108543,0.068878713,0.04957014,0.050151482,0.070528945,0.055400031,0.066367191,0.079473723,0.11799629,0.070435247,0.071956648,0.032890221,0.053529009,0.088853124,0.11113152,0.077508028,0.02702293,0.09619786,0.073443847,0.062139003
0.050570569,0.067802224,0.034399028,0.041187794,0.044611099,0.020072502,0.068400195,0.028429582,0.042240384,0.047287743,0.060640155,0.049039565,0.022570076,0.029189322,0.087814076,0.013658283,0.118763077,0.021230631,0.027160758,0.02561659,0.047051784,0.089563082,0.02383666,0.051536181,0.066275622,0.043116318,0.06245856,0.036131582,0.092829931,0.092125141,0.069908736,0.055584162,0.026398082,0.029084425,0.05553187,0.059011395,0.101310348,0.057426595,0.064158847,0.041961513,0.09278459,0.057577077,0.039592721,0.027255288,0.033767327,0.03115684,0.029869568,0.033187452,0.04767101,0.069725013,0.053888753,0.023614024,0.035275935,0.050952905,0.047895941,0.042631549,0.077481495,0,0.091429529,0.060190588,0.042357732,0.02520881,0.040201807,0.018289574,0.019893136,0.045157934,0.058820886,0.034656854,0.074642696,0.058183984,0.076573791,0.024585712,0.03530002,0.038355835,0.034674623,0.068296419,0.088915401,0.045825921,0.030032486
0.069009419,0.069798285,0.079042022,0.042652005,0.051386659,0.065081322,0.043951521,0.06796296,0.062683526,0.090293711,0.036779024,0.073509484,0.062217455,0.077215883,0.092353009,0.087506713,0.03869174,0.063656775,0.102534239,0.072729464,0.061847103,0.053665102,0.081460554,0.068916239,0.068870646,0.057721865,0.10255919,0.083794276,0.076574391,0.094767679,0.060060485,0.181522819,0.079291023,0.084800251,0.140810549,0.062038723,0.074571611,0.045493755,0.039962989,0.128913398,0.062952885,0.078335663,0.055828558,0.127756256,0.095861747,0.080513001,0.054039363,0.112710126,0.100938611,0.056306105,0.053334723,0.101583862,0.100458055,0.127057088,0.072750915,0.082603868,0.041698893,0.091429529,0,0.056365914,0.060531904,0.071000062,0.061761185,0.092375871,0.086097581,0.058596322,0.062083129,0.128958094,0.04851366,0.060817143,0.027899307,0.068621864,0.093923684,0.125595993,0.073256845,0.03834894,0.078739631,0.086915346,0.076648989
0.031006704,0.053147425,0.039166344,0.02449363,0.036129326,0.043826745,0.041086671,0.042798884,0.074793407,0.061381043,0.062258371,0.050306718,0.036960132,0.068249605,0.068824082,0.060942968,0.051260978,0.050289226,0.051987004,0.028513846,0.051502865,0.061611944,0.045392257,0.024777651,0.021856288,0.020554957,0.053418587,0.042546972,0.06355017,0.065542802,0.076877589,0.112847979,0.045303398,0.04534997,0.105104597,0.033716878,0.06294983,0.034318132,0.018468744,0.092906921,0.054295819,0.068552298,0.036192832,0.079100011,0.095620162,0.039847746,0.04842252,0.095434275,0.061475579,0.019768644,0.062217146,0.077761458,0.038766729,0.091939357,0.031195316,0.039994252,0.046108543,0.060190588,0.056365914,0,0.037722321,0.039269149,0.034440904,0.063156673,0.048157425,0.033521647,0.048008916,0.079513604,0.053975343,0.04674622,0.039263096,0.053074168,0.087091739,0.092254809,0.049943529,0.033925147,0.059194503,0.053401615,0.052996736
0.029982711,0.022017087,0.036925906,0.023055595,0.017038308,0.037751145,0.043382074,0.04066978,0.048377753,0.032313542,0.047888606,0.022442433,0.023488987,0.045204148,0.041399889,0.043165302,0.057644561,0.03250121,0.043783068,0.028280723,0.026180266,0.042064863,0.036120615,0.029110858,0.044074655,0.022721409,0.0434369,0.026321423,0.044250094,0.041358705,0.057317155,0.081072213,0.029825062,0.041012919,0.084750662,0.018640917,0.047529324,0.046254992,0.044484627,0.064434518,0.038027312,0.06489235,0.038997402,0.056634628,0.061386839,0.042967449,0.044773466,0.061978681,0.051362745,0.041942706,0.046360205,0.05145698,0.04029234,0.063984808,0.028292177,0.044895488,0.068878713,0.042357732,0.060531904,0.037722321,0,0.038817461,0.039279087,0.047404307,0.037867651,0.017585058,0.019869522,0.059623958,0.034536534,0.02414016,0.044755938,0.037654,0.062189019,0.062884017,0.024525216,0.046695341,0.041771954,0.050909704,0.043244684
0.041830595,0.057456702,0.019656018,0.032954077,0.035275645,0.012017357,0.063826984,0.021295853,0.048582949,0.046148878,0.053234456,0.048262166,0.014946729,0.033711611,0.085609766,0.017788927,0.090775537,0.028507072,0.034289112,0.017773777,0.039099799,0.080090183,0.021037936,0.036178821,0.040898828,0.031357008,0.048025537,0.032209168,0.08573351,0.094476348,0.078842061,0.077518491,0.037591793,0.019246408,0.052666718,0.044855577,0.090811241,0.027576035,0.038418493,0.049355479,0.075537423,0.036299407,0.023408322,0.033522017,0.050504515,0.013749306,0.040196722,0.038596175,0.031315144,0.051593411,0.059501861,0.03277488,0.033120265,0.060119326,0.037415495,0.02114322,0.04957014,0.02520881,0.071000062,0.039269149,0.038817461,0,0.024616483,0.017739564,0.015691207,0.03749963,0.052602343,0.045787278,0.067300935,0.044792293,0.05955734,0.023397111,0.040530655,0.046649182,0.040148765,0.041610786,0.07807746,0.025783114,0.016217749
0.033668765,0.065174647,0.020349156,0.03034534,0.041471371,0.024438225,0.042529784,0.026065804,0.054243827,0.064220995,0.058577594,0.059100529,0.029733162,0.050619926,0.081924881,0.043070698,0.074947758,0.041652393,0.047744045,0.029056203,0.053726186,0.079188158,0.044844775,0.049082797,0.056019913,0.037129924,0.067427368,0.046368986,0.084119139,0.08838514,0.059660195,0.097437002,0.045496291,0.020371277,0.092380795,0.043705783,0.084350423,0.039030064,0.029791267,0.075343767,0.076132646,0.071348744,0.007986538,0.062130769,0.070806143,0.021220429,0.032955069,0.058071245,0.046842233,0.053614952,0.047790185,0.05859306,0.03558897,0.089181294,0.045332985,0.036939539,0.050151482,0.040201807,0.061761185,0.034440904,0.039279087,0.024616483,0,0.040257276,0.039737895,0.040425682,0.060074243,0.061237645,0.063266427,0.051416576,0.047451588,0.040836265,0.06503873,0.066945981,0.046254079,0.05024003,0.07185589,0.033841325,0.034651399
0.054468061,0.067107118,0.030638994,0.045527949,0.045945572,0.021612596,0.08054091,0.03517486,0.047003172,0.042646344,0.057235762,0.049389227,0.022502103,0.023001245,0.093286222,0.012379703,0.11980275,0.027891975,0.033299116,0.02851744,0.039759642,0.093118976,0.024762579,0.050291107,0.065389762,0.045964505,0.054028095,0.033863903,0.097344027,0.10045106,0.08481801,0.061545358,0.035189414,0.027191997,0.038090334,0.060536442,0.105417611,0.050324088,0.066414974,0.031129617,0.091335767,0.043992932,0.039124745,0.021399988,0.034020167,0.02138657,0.045598766,0.028472998,0.042820867,0.071757501,0.062428814,0.026045532,0.040339926,0.044203652,0.045321552,0.042062732,0.070528945,0.018289574,0.092375871,0.063156673,0.047404307,0.017739564,0.040257276,0,0.019583891,0.048700513,0.060517166,0.041798598,0.077684374,0.057801206,0.077413613,0.019958078,0.027081989,0.032079897,0.034735779,0.066897008,0.093507443,0.039215842,0.019181704
0.048895193,0.054479044,0.03109798,0.036542261,0.035677426,0.018229572,0.070466248,0.029360488,0.047758273,0.042788506,0.055737893,0.04425171,0.016277162,0.031158195,0.083134033,0.012618353,0.103908055,0.022840129,0.030403159,0.018645308,0.039753421,0.084182809,0.01523305,0.034744094,0.041365497,0.033155412,0.047617675,0.029601656,0.086187341,0.092396204,0.082640959,0.064716308,0.031621423,0.027593932,0.048973851,0.048462523,0.095267111,0.038315879,0.049719483,0.042586596,0.076709884,0.03139836,0.038631404,0.027928108,0.04492795,0.0220778,0.04019926,0.039238149,0.042205566,0.053434698,0.063079844,0.023154154,0.034449562,0.052078298,0.039918909,0.02750929,0.055400031,0.019893136,0.086097581,0.048157425,0.037867651,0.015691207,0.039737895,0.019583891,0,0.03891282,0.051006295,0.042792199,0.073066151,0.05036652,0.065252101,0.023692347,0.042638769,0.044364916,0.038732764,0.044577977,0.081634111,0.038562357,0.02056504
0.037738543,0.026171499,0.039885891,0.023372695,0.014423376,0.037697136,0.037617922,0.040726953,0.045066113,0.024699583,0.045968707,0.018184592,0.027704685,0.047074348,0.039738538,0.042253866,0.055552932,0.034942534,0.044349708,0.027371552,0.022401139,0.041037003,0.039808064,0.025761582,0.042554101,0.029962421,0.044261827,0.024217521,0.042238751,0.051532924,0.053971274,0.08249747,0.034562239,0.043272302,0.081839154,0.02024698,0.044407262,0.045911467,0.043763482,0.067598966,0.035701432,0.054885349,0.038326968,0.059012682,0.059455603,0.041660391,0.04465744,0.066692289,0.055524933,0.042027047,0.042051647,0.051415905,0.044379402,0.056839883,0.026245488,0.051406263,0.066367191,0.045157934,0.058596322,0.033521647,0.017585058,0.03749963,0.040425682,0.048700513,0.03891282,0,0.0206636,0.067438679,0.026662299,0.023102347,0.044330961,0.032633519,0.063660329,0.067975557,0.025418011,0.048517452,0.041043338,0.058753898,0.047662197
0.048379416,0.022125776,0.056020248,0.034675993,0.023242843,0.052244139,0.05709629,0.059396803,0.057249048,0.025895161,0.056830819,0.021110039,0.040615042,0.057847801,0.040661917,0.055909034,0.061308049,0.045428971,0.057798314,0.042761,0.019818387,0.03667782,0.049367757,0.033879723,0.053359018,0.036034489,0.050433921,0.035906955,0.038973639,0.045249225,0.069263861,0.096128317,0.042013301,0.059641343,0.094133029,0.021354444,0.042174795,0.056653307,0.060072489,0.078092634,0.029071218,0.070171422,0.058709513,0.069319714,0.070250136,0.056474347,0.06110452,0.080147123,0.069702488,0.051823643,0.058791612,0.065647768,0.062970033,0.069829384,0.036549585,0.061634231,0.079473723,0.058820886,0.062083129,0.048008916,0.019869522,0.052602343,0.060074243,0.060517166,0.051006295,0.0206636,0,0.080002469,0.023291302,0.024307287,0.052991684,0.046243219,0.076313676,0.079911774,0.028240952,0.057494499,0.044853337,0.074002146,0.057870941
0.055625152,0.082379054,0.037921036,0.071548444,0.071918013,0.052488214,0.110687593,0.039453487,0.074038659,0.064104826,0.090528202,0.071775848,0.039207684,0.043438887,0.106365248,0.038277068,0.150040074,0.058774354,0.018950233,0.043249186,0.065074059,0.11712907,0.033856445,0.073024641,0.085274637,0.064165779,0.055918792,0.05446722,0.120764917,0.09529859,0.109798198,0.036208436,0.057410792,0.040085879,0.051364086,0.069341134,0.123938919,0.079297842,0.091045021,0.04123501,0.115678719,0.094663974,0.059126823,0.03917714,0.066403787,0.052574031,0.068733018,0.030247544,0.029300039,0.101342259,0.100227612,0.039213041,0.035769613,0.063439636,0.058840548,0.041740388,0.11799629,0.034656854,0.128958094,0.079513604,0.059623958,0.045787278,0.061237645,0.041798598,0.042792199,0.067438679,0.080002469,0,0.098525492,0.080363496,0.117039511,0.066498272,0.048044218,0.036124451,0.05138673,0.100973485,0.111642611,0.033957591,0.04059014
0.062817138,0.042099217,0.071170012,0.034800348,0.029814683,0.063154964,0.040591171,0.06252859,0.058223706,0.036980853,0.041967874,0.025968418,0.053358112,0.06183811,0.038798663,0.070728203,0.051530391,0.054944416,0.072120486,0.059621598,0.026621111,0.026343612,0.067370326,0.049057373,0.070465295,0.051327804,0.071226253,0.051503956,0.036577228,0.046229232,0.053871252,0.123203904,0.052399036,0.077320604,0.113529936,0.039102749,0.039249088,0.065709375,0.058956828,0.097777655,0.027961899,0.08013053,0.062399,0.097389332,0.078486496,0.075367349,0.055046043,0.094151681,0.090817158,0.055132425,0.052322336,0.082457529,0.078356761,0.082914633,0.047541667,0.083014976,0.070435247,0.074642696,0.04851366,0.053975343,0.034536534,0.067300935,0.063266427,0.077684374,0.073066151,0.026662299,0.023291302,0.098525492,0,0.039608564,0.043588936,0.05647733,0.079576728,0.09755997,0.04049531,0.063045273,0.042811477,0.090077389,0.075194855
0.03960845,0.022856465,0.04624772,0.03487716,0.016826178,0.049674525,0.057551057,0.058441332,0.063892519,0.032994052,0.059228196,0.02897753,0.036880945,0.063159538,0.047378722,0.055686937,0.051051333,0.054179253,0.059475217,0.0380024,0.028507903,0.043917519,0.04821091,0.033623542,0.053159612,0.035509652,0.044631194,0.034512231,0.039615186,0.048670884,0.06877061,0.099163308,0.048998844,0.053054074,0.082913673,0.022212609,0.044025139,0.050379587,0.052547672,0.07757065,0.032137374,0.063002835,0.050529242,0.065151142,0.072634384,0.046188567,0.066601318,0.073487494,0.060291285,0.048899665,0.055389601,0.061451273,0.059203614,0.066022236,0.033879962,0.055541578,0.071956648,0.058183984,0.060817143,0.04674622,0.02414016,0.044792293,0.051416576,0.057801206,0.05036652,0.023102347,0.024307287,0.080363496,0.039608564,0,0.045548696,0.044542439,0.081662723,0.075254272,0.038956924,0.048284479,0.037590143,0.061695343,0.058185226
0.053567842,0.055034344,0.066364918,0.026891039,0.034321416,0.054326216,0.031021659,0.060724733,0.071305091,0.075412453,0.038312288,0.053300592,0.04942454,0.0704162,0.056557301,0.073130346,0.028027014,0.05636014,0.088009342,0.053939392,0.054508255,0.037009814,0.068623996,0.044916314,0.051055869,0.041457094,0.079170385,0.062262415,0.046070304,0.065465207,0.046026572,0.157375497,0.057169251,0.072456381,0.126096022,0.048711515,0.047802906,0.043469765,0.02585899,0.116875793,0.039332074,0.068984075,0.047312386,0.108716741,0.093767919,0.063269888,0.045949517,0.104696582,0.099953916,0.033994066,0.046232523,0.090531644,0.077466305,0.110844564,0.049421126,0.072097231,0.032890221,0.076573791,0.027899307,0.039263096,0.044755938,0.05955734,0.047451588,0.077413613,0.065252101,0.044330961,0.052991684,0.117039511,0.043588936,0.045548696,0,0.055698548,0.092555928,0.113530433,0.065607637,0.027024918,0.041255682,0.079470516,0.070982256
0.056178767,0.052302264,0.040062362,0.031425378,0.029274034,0.019226021,0.054576927,0.039078466,0.03231387,0.034997253,0.037592163,0.036791128,0.021796572,0.028732312,0.078504979,0.019034248,0.094921006,0.017901962,0.046176501,0.027792679,0.029637996,0.072022025,0.031505136,0.041812347,0.054204675,0.039234731,0.059740209,0.029476761,0.078931624,0.091756944,0.062020204,0.081304229,0.024512585,0.038217197,0.065954995,0.048380928,0.081968369,0.043946033,0.055738863,0.048962539,0.070644867,0.031714769,0.039548234,0.039070105,0.024330345,0.029245234,0.035113702,0.047989902,0.061429706,0.053028084,0.044119484,0.031102329,0.049062682,0.047619063,0.044499438,0.051265421,0.053529009,0.024585712,0.068621864,0.053074168,0.037654,0.023397111,0.040836265,0.019958078,0.023692347,0.032633519,0.046243219,0.066498272,0.05647733,0.044542439,0.055698548,0,0.034431282,0.054659797,0.030517827,0.049031366,0.07923499,0.056798422,0.031922878
0.077861091,0.085526689,0.052099927,0.062593343,0.059871743,0.037833157,0.089748106,0.048458273,0.039998297,0.053697539,0.045296492,0.060103027,0.036997659,0.022637396,0.100835707,0.025960932,0.13188642,0.03506469,0.044580114,0.051803285,0.048807317,0.097339618,0.040118179,0.069847698,0.086804419,0.066831348,0.077749849,0.050461848,0.110745921,0.115418115,0.086364293,0.064761884,0.046170543,0.04681459,0.054363777,0.083338712,0.11676744,0.068959294,0.085442361,0.040255299,0.107277963,0.060281738,0.060431597,0.042219833,0.030694667,0.05497361,0.051942129,0.03274745,0.056040828,0.093911236,0.076140046,0.031303316,0.061603125,0.048589254,0.062291909,0.063929727,0.088853124,0.03530002,0.093923684,0.087091739,0.062189019,0.040530655,0.06503873,0.027081989,0.042638769,0.063660329,0.076313676,0.048044218,0.079576728,0.081662723,0.092555928,0.034431282,0,0.040201418,0.046946562,0.083155991,0.107720907,0.058686915,0.031959165
0.06465593,0.086739884,0.040228196,0.074845949,0.066755927,0.055096636,0.114115804,0.061352683,0.066078497,0.055099575,0.080739623,0.066015269,0.045537693,0.032174996,0.104555628,0.032494322,0.153776249,0.051142171,0.035156173,0.053537,0.058196324,0.120598298,0.043044022,0.073459384,0.098619568,0.075398587,0.068877522,0.053759228,0.126064671,0.110240902,0.107272154,0.050034294,0.060509159,0.037362488,0.030256617,0.079375772,0.132964065,0.088593797,0.097276628,0.020391009,0.111819578,0.075677953,0.070358018,0.036178652,0.059137075,0.051818135,0.076131039,0.028706329,0.045039434,0.109843543,0.090007823,0.032186903,0.055686387,0.045530459,0.062252699,0.06708095,0.11113152,0.038355835,0.125595993,0.092254809,0.062884017,0.046649182,0.066945981,0.032079897,0.044364916,0.067975557,0.079911774,0.036124451,0.09755997,0.075254272,0.113530433,0.054659797,0.040201418,0,0.047809551,0.104898099,0.113791009,0.055151937,0.033645356
0.04357442,0.037333986,0.039064883,0.031273019,0.028166085,0.036421136,0.056604375,0.038419982,0.04094959,0.021014194,0.043189216,0.028611842,0.027459232,0.027783758,0.065269074,0.033449453,0.093166569,0.029178389,0.034192029,0.035185136,0.017343582,0.066069133,0.033962828,0.041035995,0.057784566,0.034752447,0.044921868,0.02140929,0.074531655,0.062402145,0.073018207,0.069452296,0.029438945,0.042075456,0.075064761,0.027883741,0.072664709,0.055003127,0.061615596,0.044329078,0.059245835,0.067739141,0.046881754,0.047634147,0.044630417,0.043165347,0.042621842,0.052646133,0.052094213,0.055428888,0.058805994,0.04389014,0.044727357,0.046103191,0.03473235,0.056068199,0.077508028,0.034674623,0.073256845,0.049943529,0.024525216,0.040148765,0.046254079,0.034735779,0.038732764,0.025418011,0.028240952,0.05138673,0.04049531,0.038956924,0.065607637,0.030517827,0.046946562,0.047809551,0,0.066043141,0.071931232,0.059532912,0.038903463
0.052152957,0.056062742,0.059191198,0.031190771,0.037134749,0.041356662,0.053625381,0.049660744,0.070268673,0.071619127,0.044985677,0.059482872,0.033939054,0.065877851,0.083081005,0.059246178,0.049870942,0.050403337,0.078179625,0.039623644,0.052477035,0.058488753,0.049276213,0.034804361,0.027800486,0.029556741,0.062406696,0.055629665,0.069325564,0.086938707,0.080359897,0.140932398,0.057766142,0.063642242,0.109826055,0.04827927,0.071958849,0.021379189,0.024382716,0.105811405,0.056560863,0.049119081,0.046076722,0.090599084,0.090676267,0.050241253,0.052376587,0.094553145,0.078658839,0.029112301,0.071158506,0.078067256,0.068479413,0.103652482,0.043826664,0.043050493,0.02702293,0.068296419,0.03834894,0.033925147,0.046695341,0.041610786,0.05024003,0.066897008,0.044577977,0.048517452,0.057494499,0.100973485,0.063045273,0.048284479,0.027024918,0.049031366,0.083155991,0.104898099,0.066043141,0,0.066870899,0.061648487,0.056102221
0.060471139,0.049634498,0.080674174,0.049569595,0.039185455,0.078647057,0.049826125,0.081828083,0.095875062,0.062768251,0.077976674,0.035490425,0.064516389,0.094855832,0.017795451,0.08759192,0.034996279,0.082033574,0.088231077,0.06287054,0.058297056,0.029236191,0.081397994,0.041629744,0.070875521,0.054629952,0.069273022,0.060144379,0.015635714,0.0386106,0.062515717,0.120135323,0.067711384,0.084310126,0.124789,0.047609476,0.023777046,0.084646537,0.062169549,0.11948898,0.026829934,0.10401878,0.070722437,0.097328065,0.111370191,0.080719294,0.077292162,0.116462207,0.098379836,0.059259332,0.064524843,0.10014034,0.07794502,0.098584131,0.040789399,0.086371721,0.09619786,0.088915401,0.078739631,0.059194503,0.041771954,0.07807746,0.07185589,0.093507443,0.081634111,0.041043338,0.044853337,0.111642611,0.042811477,0.037590143,0.041255682,0.07923499,0.107720907,0.113791009,0.071931232,0.066870899,0,0.098826862,0.092764364
0.040789667,0.066892289,0.019430685,0.054572906,0.056034417,0.037478757,0.089490344,0.03057947,0.075006925,0.071348183,0.076627032,0.074098934,0.030800686,0.050839156,0.10809892,0.044155138,0.105970795,0.058729995,0.036181657,0.032011912,0.061486153,0.096082562,0.035379579,0.058852061,0.059219874,0.046600645,0.050282006,0.054659572,0.105613198,0.099478838,0.10087684,0.081345319,0.061976663,0.028960304,0.061733326,0.054358287,0.107465045,0.039293359,0.052684275,0.064096812,0.098748618,0.070861596,0.031047325,0.051731687,0.079267483,0.031406951,0.065852683,0.037290928,0.019488639,0.075321721,0.085073307,0.051244843,0.034436458,0.082647392,0.051408757,0.019451423,0.073443847,0.045825921,0.086915346,0.053401615,0.050909704,0.025783114,0.033841325,0.039215842,0.038562357,0.058753898,0.074002146,0.033957591,0.090077389,0.061695343,0.079470516,0.056798422,0.058686915,0.055151937,0.059532912,0.061648487,0.098826862,0,0.027335312
0.046685427,0.063842239,0.018263718,0.041948234,0.04613809,0.02178242,0.07477064,0.027414,0.045190877,0.053022898,0.051912559,0.05488322,0.021934257,0.02693279,0.09420509,0.020428519,0.103423556,0.030675393,0.033005552,0.026246952,0.043094166,0.087415842,0.028184033,0.045350981,0.0519484,0.04160638,0.057305796,0.040098645,0.098122301,0.096245433,0.086186646,0.07569539,0.043212832,0.018031299,0.048520922,0.053487405,0.10074128,0.038126576,0.051961933,0.037245963,0.083824411,0.044123866,0.033197516,0.039232443,0.050894667,0.025006948,0.047028366,0.033389426,0.030924938,0.064321216,0.06883769,0.03164302,0.036387353,0.063208905,0.045460128,0.031438462,0.062139003,0.030032486,0.076648989,0.052996736,0.043244684,0.016217749,0.034651399,0.019181704,0.02056504,0.047662197,0.057870941,0.04059014,0.075194855,0.058185226,0.070982256,0.031922878,0.031959165,0.033645356,0.038903463,0.056102221,0.092764364,0.027335312,0
